,Unnamed: 0,seismic_no,seismic_time,seismic_lat,seismic_lon,seismic_Dep,Mpf,well_name,well_uwi,well_date,well_lat,well_lon,well_Dep,dist,dt,dDep,Lateraldist,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
679,679,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-04 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,0.5048611111111111,1.05253,1.2211473482442865,0.014798752011323264,0.013853302305648395,0.8281715094602493,0.7919827616233247,0.7578042932074996,0.7458272099879186,0.00612377921022971,0.007967061970723407,0.20209896003784245,0.5936575492675612,0.030136773423199637,0.00024041495421291554,0.03257210714769773,0.07822674088107638,0.07275707634407673,0.06696411822874575,1
683,683,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,3.6534722222222222,0.32253000000000004,0.6528508607084307,0.000378273363873731,0.00050363369246103,0.34691114114223925,0.346589975764247,0.3437312742493303,0.34232034796397504,0.0009108879835991241,0.001094598114260644,0.05981772349406971,0.2636550654306318,0.07376878699154536,2.246908048553127e-06,0.01056975742228823,0.012548993571854001,0.012588063378777338,0.012327948427075939,1
688,688,5488,2015-09-02 10:00:00,54.315,-117.607,4.97,2.37,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,1.2206706547757729,2.583333333333333,1.0474699999999997,0.6267722445439928,0.00034650695469738165,0.0004799974800645406,0.29004059306729657,0.28932909234915416,0.28682887331315754,0.28563013756210137,0.0002828507001758254,0.0003471209849286375,0.028411750199099788,0.12149674801807754,0.03684343573029521,9.783279663743928e-07,0.00262997987088274,0.003735151261224857,0.003766493251585573,0.0037090889082441545,1
692,692,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,1.5048611111111112,1.05253,1.2211473482442865,0.014506705554199991,0.013579913856762528,0.8118279316340088,0.7763533518286461,0.742849379519189,0.73110865844138,0.008083129546017132,0.010309646863398775,0.1981106314799892,0.581941994883285,0.04306400836637852,0.000235670477410844,0.03816975261909064,0.0766829726964931,0.07132124943376181,0.06564261264042821,1
699,699,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,3.6534722222222222,0.32253000000000004,0.6528508607084307,0.000378273363873731,0.00050363369246103,0.34691114114223925,0.346589975764247,0.3437312742493303,0.34232034796397504,0.0009108879835991241,0.001094598114260644,0.05981772349406971,0.2636550654306318,0.07376878699154536,2.246908048553127e-06,0.01056975742228823,0.012548993571854001,0.012588063378777338,0.012327948427075939,1
704,704,5488,2015-09-02 10:00:00,54.315,-117.607,4.97,2.37,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,1.2206706547757729,2.583333333333333,1.0474699999999997,0.6267722445439928,0.00034650695469738165,0.0004799974800645406,0.29004059306729657,0.28932909234915416,0.28682887331315754,0.28563013756210137,0.0002828507001758254,0.0003471209849286375,0.028411750199099788,0.12149674801807754,0.03684343573029521,9.783279663743928e-07,0.00262997987088274,0.003735151261224857,0.003766493251585573,0.0037090889082441545,1
708,708,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-05 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,1.5048611111111112,1.05253,1.2211473482442865,0.014506705554199991,0.013579913856762528,0.8118279316340088,0.7763533518286461,0.742849379519189,0.73110865844138,0.008083129546017132,0.010309646863398775,0.1981106314799892,0.581941994883285,0.04306400836637852,0.000235670477410844,0.03816975261909064,0.0766829726964931,0.07132124943376181,0.06564261264042821,1
715,715,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-06 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,4.653472222222222,0.32253000000000004,0.6528508607084307,0.0003483581729609164,0.0004638045649067922,0.3194761853452548,0.3191804188573637,0.31654779353429335,0.31524844827266674,0.0011295397712430277,0.0013306898033195432,0.05508712708101542,0.24280429355307293,0.09903002290576889,2.069214640411278e-06,0.01163630376203532,0.01155657492883528,0.011592554957718023,0.011353010813222658,1
724,724,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-06 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,2.5048611111111105,1.05253,1.2211473482442865,0.013941133273916903,0.013050474362914564,0.7801772323917665,0.7460856984418285,0.7138879440015357,0.7026049578910034,0.010459842219976444,0.013079012752386023,0.19038690115570336,0.5592538483700101,0.060327833424582325,0.00022648240305401195,0.04385089027715876,0.07369333707145038,0.06854065107363219,0.06308340703884778,1
731,731,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-06 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,4.653472222222222,0.32253000000000004,0.6528508607084307,0.0003483581729609164,0.0004638045649067922,0.3194761853452548,0.3191804188573637,0.31654779353429335,0.31524844827266674,0.0011295397712430277,0.0013306898033195432,0.05508712708101542,0.24280429355307293,0.09903002290576889,2.069214640411278e-06,0.01163630376203532,0.01155657492883528,0.011592554957718023,0.011353010813222658,1
740,740,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-06 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,2.5048611111111105,1.05253,1.2211473482442865,0.013941133273916903,0.013050474362914564,0.7801772323917665,0.7460856984418285,0.7138879440015357,0.7026049578910034,0.010459842219976444,0.013079012752386023,0.19038690115570336,0.5592538483700101,0.060327833424582325,0.00022648240305401195,0.04385089027715876,0.07369333707145038,0.06854065107363219,0.06308340703884778,1
747,747,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-07 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,5.653472222222222,0.32253000000000004,0.6528508607084307,0.00031450809349694865,0.00041873652116203644,0.2884325782185307,0.2881655514585834,0.28578873921326386,0.28461565176262343,0.001373167956763973,0.0015859319252095872,0.049734292631102135,0.219210919638214,0.13033069044166964,1.8681483659771628e-06,0.012558872708298611,0.010433618701492058,0.010466102539008182,0.010249834978660038,1
756,756,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-07 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,3.504861111111111,1.05253,1.2211473482442865,0.013134481737629964,0.012295357473399266,0.7350351947453472,0.7029162399032028,0.672581488102218,0.6619513497839805,0.013269553418817833,0.01626641005286823,0.179370875177852,0.5268947160743541,0.08285268464930103,0.00021337784585798514,0.049388184737813076,0.06942934773896087,0.06457480264507627,0.05943332162597062,1
760,760,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-07 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,0.9409722222222222,0.7325300000000001,0.23751203240879326,0.0004795160905385701,0.0008503631513502863,0.41198155520554347,0.42310872010400014,0.4296606503809924,0.43127759344623867,0.0003384626201587597,0.00042422772952785723,0.02782053302470761,0.20102942272871452,0.024146689415667073,2.03511489426162e-06,0.005907810718750933,0.010190160315527767,0.01082644204270216,0.01113189202211406,1
768,768,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,6.653472222222222,0.32253000000000004,0.6528508607084307,0.00027837051125201284,0.00037062289297460087,0.25529112261528336,0.2550547777414265,0.2529510657748343,0.25191276831880627,0.0016365578934130077,0.0018530103006823234,0.04401972716359181,0.19402316516953333,0.1681558929989813,1.6534945411085887e-06,0.013288374117699581,0.009234775931675935,0.009263527314052932,0.009072109310554318,1
777,777,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,4.504861111111111,1.05253,1.2211473482442865,0.012131468706141731,0.011356424059887132,0.6789043253544463,0.6492381304238071,0.6212198880954555,0.611401518941217,0.01650338609002065,0.01983325739140846,0.16567324105214493,0.48665846792983963,0.11155294012847901,0.0001970832737308429,0.05453223431935744,0.06412738440755714,0.059643556033858236,0.05489470356046352,1
781,781,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,1.9409722222222223,0.7325300000000001,0.23751203240879326,0.00046600442843206956,0.0008264018708102342,0.4003728611953056,0.41118648814315384,0.4175538000730357,0.4191251813964048,0.0004429083649876283,0.0005442366721695817,0.027036614300665663,0.19536487530899305,0.034207272686317035,1.97777003067574e-06,0.006863461759829081,0.009903025002008181,0.010521377771485941,0.010818220872017895,1
791,791,5483,2015-09-01 08:19:00,54.309,-117.612,3.6,2.49,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,0.7281756980480321,6.653472222222222,0.32253000000000004,0.6528508607084307,0.00027837051125201284,0.00037062289297460087,0.25529112261528336,0.2550547777414265,0.2529510657748343,0.25191276831880627,0.0016365578934130077,0.0018530103006823234,0.04401972716359181,0.19402316516953333,0.1681558929989813,1.6534945411085887e-06,0.013288374117699581,0.009234775931675935,0.009263527314052932,0.009072109310554318,1
800,800,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,4.504861111111111,1.05253,1.2211473482442865,0.012131468706141731,0.011356424059887132,0.6789043253544463,0.6492381304238071,0.6212198880954555,0.611401518941217,0.01650338609002065,0.01983325739140846,0.16567324105214493,0.48665846792983963,0.11155294012847901,0.0001970832737308429,0.05453223431935744,0.06412738440755714,0.059643556033858236,0.05489470356046352,1
804,804,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-08 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,1.9409722222222223,0.7325300000000001,0.23751203240879326,0.00046600442843206956,0.0008264018708102342,0.4003728611953056,0.41118648814315384,0.4175538000730357,0.4191251813964048,0.0004429083649876283,0.0005442366721695817,0.027036614300665663,0.19536487530899305,0.034207272686317035,1.97777003067574e-06,0.006863461759829081,0.009903025002008181,0.010521377771485941,0.010818220872017895,1
823,823,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-09 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,5.504861111111111,1.05253,1.2211473482442865,0.01098498334398093,0.01028318435029124,0.614744421044388,0.5878818320960786,0.5625114558654788,0.5536209724263415,0.020122196790154978,0.023707292571865816,0.15001627895060982,0.4406667728294195,0.1472451627242394,0.0001784579041294894,0.05902949931655361,0.0580670211227966,0.054006937286664274,0.049706875473303304,1
827,827,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-09 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,2.9409722222222223,0.7325300000000001,0.23751203240879326,0.0004439790545069956,0.0007873425634164855,0.3814495174688331,0.3917520458895407,0.3978184112669937,0.3993155223493212,0.0005682018356160021,0.0006844821568181299,0.02575874760389676,0.18613109088985352,0.04750779595307127,1.8842921111417882e-06,0.007817095963776497,0.009434965440015444,0.01002409219760491,0.010306905216259127,1
850,850,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-10 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,6.504861111111111,1.05253,1.2211473482442865,0.009751490510700735,0.00912849582667745,0.5457153825913866,0.5218691669878077,0.49934760502284037,0.49145542510981444,0.024052670576418425,0.027781484588432104,0.13317110047682243,0.3911847400280099,0.19054020611474656,0.00015841904390613323,0.06264270259696078,0.05154673318406746,0.04794255211606539,0.0441253399587623,1
854,854,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-10 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,3.9409722222222223,0.7325300000000001,0.23751203240879326,0.0004146870749623828,0.0007353968195169047,0.3562829891167092,0.3659057975175338,0.3715719281344893,0.37297026575722597,0.000714622953282492,0.0008439603422279433,0.02405928745989059,0.17385089872399515,0.06468400388933655,1.7599739807810456e-06,0.00872837200716723,0.008812483789434103,0.009362742296917356,0.009626896432740785,1
864,864,5514,2015-09-09 02:02:00,54.32,-117.585,5.74,2.59,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-10 00:00:00,54.310134,-117.602129,3.92253,2.3963834966331166,0.9152777777777776,1.81747,1.5618760072539573,0.008786301971410473,0.006726873171793302,0.45048029380679455,0.41900116787497177,0.3920521910919071,0.3830294287305107,0.001816098016906465,0.0023681422952286212,0.10680138005460219,0.18998706509908642,0.02047366191365575,6.040754452461092e-05,0.004906339175928945,0.011899618053981618,0.010585288732254797,0.009397305075346928,1
872,872,5523,2015-09-09 23:33:00,54.313,-117.61,3.11,2.4,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-10 00:00:00,54.310134,-117.602129,3.92253,1.0112789017929258,0.01875,0.8125300000000002,0.6020631331608884,0.00036584177693434975,0.000511375125130311,0.3398863658211888,0.3400203486794684,0.33779231616754063,0.33660913394952585,0.0001786812160732329,0.0002305190453198228,0.03799740621579446,0.16936677675386777,0.017108103124322177,1.2562004903379175e-06,0.002611776487913335,0.0058351878957359216,0.005900710662376288,0.005822316319293993,1
886,886,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,7.504861111111111,1.05253,1.2211473482442865,0.00848649151674816,0.00794431398038681,0.47492318839245695,0.45417039104273366,0.43457040841957684,0.4277020309333815,0.0281862171694122,0.03191644558405147,0.11589565853880512,0.3404388256427153,0.24172290463841073,0.0001378683464569301,0.06517146026445485,0.04485990253516992,0.0417232690097761,0.03840123956668404,1
890,890,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,4.940972222222221,0.7325300000000001,0.23751203240879326,0.00037972054546227447,0.0006733879551551295,0.3262411083793694,0.3350525188993899,0.34024087980677054,0.34152130921223045,0.0008811236731427107,0.001020158205262434,0.022030601649525836,0.15919174258944632,0.08634048538832544,1.6115724852099898e-06,0.009554470665616087,0.008069412705242664,0.008573273262328394,0.008815153847948497,1
900,900,5514,2015-09-09 02:02:00,54.32,-117.585,5.74,2.59,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,2.3963834966331166,1.9152777777777776,1.81747,1.5618760072539573,0.008543077121582397,0.0065406580015947655,0.43800997328193814,0.4074022612512538,0.3811992935232397,0.372426301773817,0.002377736899064638,0.0030396101559722875,0.10384487460899636,0.1847277904317278,0.029018684701765402,5.873532611084722e-05,0.005702897374655056,0.01157020952424876,0.010292263831600685,0.009137166268010555,1
908,908,5523,2015-09-09 23:33:00,54.313,-117.61,3.11,2.4,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,1.0112789017929258,1.01875,0.8125300000000002,0.6020631331608884,0.00036209670013813026,0.0005061402415384541,0.3364069913422685,0.33653960263468197,0.33433437821463363,0.33316330808591466,0.00023813678184598987,0.00030118960042303116,0.037608431491453924,0.16763299011258653,0.024683521752741557,1.2433409220644757e-06,0.003090274541358055,0.005775453802563116,0.005840305820785888,0.005762713990849282,1
909,909,5524,2015-09-10 02:13:00,54.315,-117.603,3.23,2.37,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.8807595744577904,0.9076388888888888,0.6925300000000001,0.5441871250765383,0.00021711181465165744,0.0003141200284209137,0.2865252948099587,0.28797967659370416,0.2871738435555393,0.28652323516870193,0.00015778254434860154,0.00019964767146532183,0.031958645184946795,0.14779091017700144,0.02188850529730306,6.76560958376999e-07,0.0024087637818190322,0.004527285216304363,0.004613008782176564,0.004579858171728992,1
910,910,5526,2015-09-10 05:38:00,54.313,-117.612,3.33,2.7,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.9289671205483432,0.7652777777777777,0.59253,0.7154635631252511,0.0040256016620235065,0.005186016882850115,0.7566122597517888,0.7516116346248876,0.7420966298676245,0.7379750048895476,0.003015751798096424,0.0038453886735903327,0.11815509426378212,0.5843657187314658,0.03480066755638085,5.2155073600658504e-05,0.03308636980497914,0.06673439992365694,0.06641646689105977,0.0646438022717433,1
929,929,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,7.504861111111111,1.05253,1.2211473482442865,0.00848649151674816,0.00794431398038681,0.47492318839245695,0.45417039104273366,0.43457040841957684,0.4277020309333815,0.0281862171694122,0.03191644558405147,0.11589565853880512,0.3404388256427153,0.24172290463841073,0.0001378683464569301,0.06517146026445485,0.04485990253516992,0.0417232690097761,0.03840123956668404,1
933,933,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,4.940972222222221,0.7325300000000001,0.23751203240879326,0.00037972054546227447,0.0006733879551551295,0.3262411083793694,0.3350525188993899,0.34024087980677054,0.34152130921223045,0.0008811236731427107,0.001020158205262434,0.022030601649525836,0.15919174258944632,0.08634048538832544,1.6115724852099898e-06,0.009554470665616087,0.008069412705242664,0.008573273262328394,0.008815153847948497,1
943,943,5514,2015-09-09 02:02:00,54.32,-117.585,5.74,2.59,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,2.3963834966331166,1.9152777777777776,1.81747,1.5618760072539573,0.008543077121582397,0.0065406580015947655,0.43800997328193814,0.4074022612512538,0.3811992935232397,0.372426301773817,0.002377736899064638,0.0030396101559722875,0.10384487460899636,0.1847277904317278,0.029018684701765402,5.873532611084722e-05,0.005702897374655056,0.01157020952424876,0.010292263831600685,0.009137166268010555,1
951,951,5523,2015-09-09 23:33:00,54.313,-117.61,3.11,2.4,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,1.0112789017929258,1.01875,0.8125300000000002,0.6020631331608884,0.00036209670013813026,0.0005061402415384541,0.3364069913422685,0.33653960263468197,0.33433437821463363,0.33316330808591466,0.00023813678184598987,0.00030118960042303116,0.037608431491453924,0.16763299011258653,0.024683521752741557,1.2433409220644757e-06,0.003090274541358055,0.005775453802563116,0.005840305820785888,0.005762713990849282,1
952,952,5524,2015-09-10 02:13:00,54.315,-117.603,3.23,2.37,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.8807595744577904,0.9076388888888888,0.6925300000000001,0.5441871250765383,0.00021711181465165744,0.0003141200284209137,0.2865252948099587,0.28797967659370416,0.2871738435555393,0.28652323516870193,0.00015778254434860154,0.00019964767146532183,0.031958645184946795,0.14779091017700144,0.02188850529730306,6.76560958376999e-07,0.0024087637818190322,0.004527285216304363,0.004613008782176564,0.004579858171728992,1
953,953,5526,2015-09-10 05:38:00,54.313,-117.612,3.33,2.7,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-11 00:00:00,54.310134,-117.602129,3.92253,0.9289671205483432,0.7652777777777777,0.59253,0.7154635631252511,0.0040256016620235065,0.005186016882850115,0.7566122597517888,0.7516116346248876,0.7420966298676245,0.7379750048895476,0.003015751798096424,0.0038453886735903327,0.11815509426378212,0.5843657187314658,0.03480066755638085,5.2155073600658504e-05,0.03308636980497914,0.06673439992365694,0.06641646689105977,0.0646438022717433,1
972,972,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,8.504861111111111,1.05253,1.2211473482442865,0.007240539708082561,0.006777962449493731,0.40519691760233967,0.387490960674448,0.3707685669525399,0.3649085764227958,0.0323814180500054,0.03594671170223789,0.09888033423335575,0.2904569963187326,0.3006315507492288,0.00011762708240962099,0.0664706609565017,0.03827375599982589,0.03559763011841815,0.03276332738605129,1
976,976,5502,2015-09-06 01:25:00,54.308,-117.602,3.19,2.47,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,0.7700728319054996,5.940972222222222,0.7325300000000001,0.23751203240879326,0.00034087352517772054,0.000604497514893491,0.2928652610455362,0.3007752269445129,0.30543279655334205,0.30658223260676637,0.0010650803124641764,0.0012089228704647102,0.019776777779874077,0.14290575299155098,0.11298418477539438,1.446701793404872e-06,0.010253345557818842,0.007243877603729057,0.007696191091488146,0.007913326268601093,1
986,986,5514,2015-09-09 02:02:00,54.32,-117.585,5.74,2.59,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,2.3963834966331166,2.9152777777777783,1.81747,1.5618760072539573,0.008143443881042779,0.006234695136547546,0.41752047722329677,0.388344551300855,0.3633673218818686,0.3550047184588244,0.003051925233204451,0.003824842519652972,0.0989871561121585,0.1760864818660525,0.04032231883501882,5.5987769419765705e-05,0.006498589795691726,0.011028971249082475,0.009810806074755648,0.008709742365233246,1
994,994,5523,2015-09-09 23:33:00,54.313,-117.61,3.11,2.4,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,1.0112789017929258,2.01875,0.8125300000000002,0.6020631331608884,0.0003513511792211013,0.0004911201086559208,0.32642383391298446,0.32655250985493517,0.3244127273047612,0.323276409656688,0.0003111427173867985,0.00038579688039579163,0.036492369988838966,0.1626583416251747,0.03491386806112328,1.2064437454816864e-06,0.003584624753260831,0.0056040624045826815,0.005666989885194201,0.005591700657383652,1
995,995,5524,2015-09-10 02:13:00,54.315,-117.603,3.23,2.37,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,0.8807595744577904,1.9076388888888889,0.6925300000000001,0.5441871250765383,0.00021113365383375546,0.0003054707522447785,0.2786358379716981,0.28005017344010225,0.2792665289663979,0.27863383504254,0.00020660901771806572,0.00025629500748010564,0.031078665803150312,0.1437214963135516,0.03102873760647807,6.579318928939395e-07,0.002800257736405236,0.00440262668892297,0.004485989861541172,0.0044537520511675355,1
996,996,5526,2015-09-10 05:38:00,54.313,-117.612,3.33,2.7,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-12 00:00:00,54.310134,-117.602129,3.92253,0.9289671205483432,1.7652777777777775,0.59253,0.7154635631252511,0.003925827054218731,0.005057481363442762,0.7378596116223978,0.7329829270769808,0.7237037518795256,0.7196842814488261,0.003960155796320447,0.004950425149877945,0.11522661817994148,0.5698822041425735,0.04947228095167702,5.0862409186634244e-05,0.038572631766445056,0.06508038665098682,0.0647703335941793,0.06304160449854622,1
1022,1022,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-13 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,9.504861111111113,1.05253,1.2211473482442865,0.006056187005394426,0.005669274634852577,0.33891787158764447,0.32410812112870135,0.31012105004826,0.305219592432006,0.03647039881329503,0.039690758345608826,0.08270623729949696,0.2429462384921082,0.3665530935595945,9.838653424915145e-05,0.06646425201397185,0.032013224577034455,0.029774839119429772,0.02740415018336153,1
1036,1036,5514,2015-09-09 02:02:00,54.32,-117.585,5.74,2.59,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-13 00:00:00,54.310134,-117.602129,3.92253,2.3963834966331166,3.9152777777777783,1.81747,1.5618760072539573,0.007610049261120868,0.005826323335714073,0.39017293489215005,0.36290802869865835,0.33956680487966834,0.3317519510008651,0.0038403389907836006,0.004718400590929606,0.09250350898658456,0.16455283793845382,0.05492864099460907,5.2320577083676635e-05,0.007259860427731616,0.010306574924693397,0.009168199426534752,0.008139255260958333,1
1044,1044,5523,2015-09-09 23:33:00,54.313,-117.61,3.11,2.4,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-13 00:00:00,54.310134,-117.602129,3.92253,1.0112789017929258,3.01875,0.8125300000000002,0.6020631331608884,0.00033422877958925963,0.0004671863487457303,0.3105162187855601,0.31063862396187414,0.30860311945064267,0.30752217797896986,0.00039854593105837307,0.00048446569492413517,0.034713987050585864,0.15473151145220357,0.048414381572915235,1.1476501134544152e-06,0.004076391750812616,0.0053309595897130585,0.005390820424943616,0.005319200267632279,1
1046,1046,5526,2015-09-10 05:38:00,54.313,-117.612,3.33,2.7,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-13 00:00:00,54.310134,-117.602129,3.92253,0.9289671205483432,2.7652777777777784,0.59253,0.7154635631252511,0.003753333089870555,0.004835264490934385,0.7054393527104876,0.7007769411420758,0.6919054766495458,0.6880626147091329,0.005098172516651099,0.006247846243718242,0.11016376240616692,0.5448425782888586,0.06894803175135464,4.8627604016734125e-05,0.044085421992789725,0.062220868455278945,0.061924438586703684,0.06027166681951922,1
1077,1077,5494,2015-09-03 11:53:00,54.31800000000001,-117.589,2.87,2.76,ECA 102 HZ SIMON 16-25-61-25,102162506125W500,2015-09-13 00:00:00,54.310134,-117.602129,3.92253,1.6121477125325872,9.504861111111113,1.05253,1.2211473482442865,0.006056187005394426,0.005669274634852577,0.33891787158764447,0.32410812112870135,0.31012105004826,0.305219592432006,0.03647039881329503,0.039690758345608826,0.08270623729949696,0.2429462384921082,0.3665530935595945,9.838653424915145e-05,0.06646425201397185,0.032013224577034455,0.029774839119429772,0.02740415018336153,1
